pathway_id,from_stop_id,to_stop_id,facility_id,pathway_mode,is_bidirectional,length,wheelchair_length,traversal_time,wheelchair_traversal_time,stair_count,max_slope,pathway_name,pathway_code,signposted_as,instructions
mlmnl-045,70035,node-mlmnl-exitstair-platform,,1,0,6.0960000,6.0960000,,,,,Orange Line (Oak Grove) to Top of stairs to exit-only gates,,Exit,
mlmnl-046,node-mlmnl-exitstair-platform,node-mlmnl-exitstair-lobby,,2,0,,,,,-37,,Top of stairs to exit-only gates to Bottom of stairs to exit-only gates,,Bottom of stairs to exit-only gates,
mlmnl-047,node-mlmnl-exitstair-lobby,node-mlmnl-exitstair-platform,,2,0,,,,,37,,Bottom of stairs to exit-only gates to Top of stairs to exit-only gates,,Top of stairs to exit-only gates,
mlmnl-048,node-mlmnl-exitstair-lobby,node-mlmnl-exitfarepaid,,1,0,2.5637383,2.5637383,,,,,Bottom of stairs to exit-only gates to Paid side of exit-only gates,,Paid side of exit-only gates,
mlmnl-049,node-mlmnl-exitfarepaid,node-mlmnl-exitstair-lobby,,1,0,2.5637383,2.5637383,,,,,Paid side of exit-only gates to Bottom of stairs to exit-only gates,,Bottom of stairs to exit-only gates,
mlmnl-050,node-mlmnl-exitfarepaid,node-mlmnl-exitfareunpaid,,7,0,,,,,,,Paid side of exit-only gates to Unpaid side of exit-only gates,,Exit-only gates,
mlmnl-051,door-mlmnl-pleasant,node-mlmnl-exitfareunpaid,,1,0,6.3238879,6.3238879,,,,,"Malden Center - Summer St, Pleasant St to Unpaid side of exit-only gates",,Exit only,
mlmnl-052,door-mlmnl-pleasant,node-mlmnl-fareunpaid,,1,0,21.8772336,21.8772336,,,,,"Malden Center - Summer St, Pleasant St to Unpaid side of fare gates",,Orange Line - All trains,
mlmnl-053,door-mlmnl-pleasant,node-312-lobby,,1,0,27.3465421,27.3465421,,,,,"Malden Center - Summer St, Pleasant St to Bottom of Commuter Rail platform escalator",,Commuter Rail - All trains,
mlmnl-054,door-mlmnl-pleasant,node-mlmnl-crstairs-lobby,,1,0,27.6883738,27.6883738,,,,,"Malden Center - Summer St, Pleasant St to Bottom of Commuter Rail platform stairs",,Commuter Rail - All trains,
mlmnl-055,door-mlmnl-pleasant,node-944-lobby,,1,0,22.2190654,22.2190654,,,,,"Malden Center - Summer St, Pleasant St to Bottom of Commuter Rail platform elevator",,Commuter Rail - Elevator,
mlmnl-056,door-mlmnl-pleasant,node-mlmnl-ramptop,,1,0,22.2190654,22.2190654,,,,,"Malden Center - Summer St, Pleasant St to Top of ramp from Commercial Street",,Top of ramp from Commercial Street,
mlmnl-057,door-mlmnl-pleasant,node-mlmnl-commstair-lobby,,1,0,20.5099065,20.5099065,,,,,"Malden Center - Summer St, Pleasant St to Top of stairs from Commercial Street",,"Commercial Street, Bus platforms 1 and 2",
mlmnl-058,node-mlmnl-exitfareunpaid,door-mlmnl-pleasant,,1,0,6.3238879,6.3238879,,,,,"Unpaid side of exit-only gates to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-059,node-mlmnl-fareunpaid,door-mlmnl-pleasant,,1,0,21.8772336,21.8772336,,,,,"Unpaid side of fare gates to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-060,node-312-lobby,door-mlmnl-pleasant,,1,0,27.3465421,27.3465421,,,,,"Bottom of Commuter Rail platform escalator to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-061,node-mlmnl-crstairs-lobby,door-mlmnl-pleasant,,1,0,27.6883738,27.6883738,,,,,"Bottom of Commuter Rail platform stairs to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-062,node-944-lobby,door-mlmnl-pleasant,,1,0,22.2190654,22.2190654,,,,,"Bottom of Commuter Rail platform elevator to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-063,node-mlmnl-ramptop,door-mlmnl-pleasant,,1,0,22.2190654,22.2190654,,,,,"Top of ramp from Commercial Street to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-064,node-mlmnl-commstair-lobby,door-mlmnl-pleasant,,1,0,20.5099065,20.5099065,,,,,"Top of stairs from Commercial Street to Malden Center - Summer St, Pleasant St",,Summer Street and parking,
mlmnl-065,node-mlmnl-exitfareunpaid,node-312-lobby,,1,0,24.7828037,24.7828037,,,,,Unpaid side of exit-only gates to Bottom of Commuter Rail platform escalator,,Commuter Rail - All trains,
mlmnl-066,node-mlmnl-exitfareunpaid,node-mlmnl-crstairs-lobby,,1,0,25.1246355,25.1246355,,,,,Unpaid side of exit-only gates to Bottom of Commuter Rail platform stairs,,Commuter Rail - All trains,
mlmnl-067,node-mlmnl-exitfareunpaid,node-944-lobby,,1,0,19.6553271,19.6553271,,,,,Unpaid side of exit-only gates to Bottom of Commuter Rail platform elevator,,Commuter Rail - Elevator,
mlmnl-068,node-mlmnl-exitfareunpaid,node-mlmnl-ramptop,,1,0,19.6553271,19.6553271,,,,,Unpaid side of exit-only gates to Top of ramp from Commercial Street,,Top of ramp from Commercial Street,
mlmnl-069,node-mlmnl-exitfareunpaid,node-mlmnl-commstair-lobby,,1,0,17.9461682,17.9461682,,,,,Unpaid side of exit-only gates to Top of stairs from Commercial Street,,"Commercial Street, Bus platforms 1 and 2",
mlmnl-070,node-312-lobby,node-mlmnl-exitfareunpaid,,1,0,24.7828037,24.7828037,,,,,Bottom of Commuter Rail platform escalator to Unpaid side of exit-only gates,,Exit only,
mlmnl-071,node-mlmnl-crstairs-lobby,node-mlmnl-exitfareunpaid,,1,0,25.1246355,25.1246355,,,,,Bottom of Commuter Rail platform stairs to Unpaid side of exit-only gates,,Exit only,
mlmnl-072,node-944-lobby,node-mlmnl-exitfareunpaid,,1,0,19.6553271,19.6553271,,,,,Bottom of Commuter Rail platform elevator to Unpaid side of exit-only gates,,Exit only,
mlmnl-073,node-mlmnl-ramptop,node-mlmnl-exitfareunpaid,,1,0,19.6553271,19.6553271,,,,,Top of ramp from Commercial Street to Unpaid side of exit-only gates,,Exit only,
mlmnl-074,node-mlmnl-commstair-lobby,node-mlmnl-exitfareunpaid,,1,0,17.9461682,17.9461682,,,,,Top of stairs from Commercial Street to Unpaid side of exit-only gates,,Exit only,
mlmnl-075,node-312-lobby,node-mlmnl-fareunpaid,,1,0,14.5278505,14.5278505,,,,,Bottom of Commuter Rail platform escalator to Unpaid side of fare gates,,Orange Line - All trains,
mlmnl-076,node-312-lobby,node-mlmnl-ramptop,,1,0,15.3824299,15.3824299,,,,,Bottom of Commuter Rail platform escalator to Top of ramp from Commercial Street,,Top of ramp from Commercial Street,
mlmnl-077,node-mlmnl-fareunpaid,node-312-lobby,,1,0,14.5278505,14.5278505,,,,,Unpaid side of fare gates to Bottom of Commuter Rail platform escalator,,Commuter Rail - All trains,
mlmnl-078,node-mlmnl-ramptop,node-312-lobby,,1,0,15.3824299,15.3824299,,,,,Top of ramp from Commercial Street to Bottom of Commuter Rail platform escalator,,Commuter Rail - All trains,
mlmnl-079,node-mlmnl-crstairs-lobby,node-mlmnl-fareunpaid,,1,0,13.6732710,13.6732710,,,,,Bottom of Commuter Rail platform stairs to Unpaid side of fare gates,,Orange Line - All trains,
mlmnl-080,node-mlmnl-crstairs-lobby,node-mlmnl-ramptop,,1,0,17.9461682,17.9461682,,,,,Bottom of Commuter Rail platform stairs to Top of ramp from Commercial Street,,Top of ramp from Commercial Street,
mlmnl-081,node-mlmnl-crstairs-lobby,node-mlmnl-commstair-lobby,,1,0,15.7242617,15.7242617,,,,,Bottom of Commuter Rail platform stairs to Top of stairs from Commercial Street,,"Commercial Street, Bus platforms 1 and 2",
mlmnl-082,node-mlmnl-fareunpaid,node-mlmnl-crstairs-lobby,,1,0,13.6732710,13.6732710,,,,,Unpaid side of fare gates to Bottom of Commuter Rail platform stairs,,Commuter Rail - All trains,
mlmnl-083,node-mlmnl-ramptop,node-mlmnl-crstairs-lobby,,1,0,17.9461682,17.9461682,,,,,Top of ramp from Commercial Street to Bottom of Commuter Rail platform stairs,,Commuter Rail - All trains,
mlmnl-084,node-mlmnl-commstair-lobby,node-mlmnl-crstairs-lobby,,1,0,15.7242617,15.7242617,,,,,Top of stairs from Commercial Street to Bottom of Commuter Rail platform stairs,,Commuter Rail - All trains,
mlmnl-085,node-944-lobby,node-mlmnl-fareunpaid,,1,0,18.8007477,18.8007477,,,,,Bottom of Commuter Rail platform elevator to Unpaid side of fare gates,,Orange Line - All trains,
mlmnl-086,node-944-lobby,node-mlmnl-ramptop,,1,0,2.2219065,2.2219065,,,,,Bottom of Commuter Rail platform elevator to Top of ramp from Commercial Street,,Top of ramp from Commercial Street,
mlmnl-087,node-944-lobby,node-mlmnl-commstair-lobby,,1,0,6.4948037,6.4948037,,,,,Bottom of Commuter Rail platform elevator to Top of stairs from Commercial Street,,"Commercial Street, Bus platforms 1 and 2",
mlmnl-088,node-mlmnl-fareunpaid,node-944-lobby,,1,0,18.8007477,18.8007477,,,,,Unpaid side of fare gates to Bottom of Commuter Rail platform elevator,,Commuter Rail - Elevator,
mlmnl-089,node-mlmnl-ramptop,node-944-lobby,,1,0,2.2219065,2.2219065,,,,,Top of ramp from Commercial Street to Bottom of Commuter Rail platform elevator,,Commuter Rail - Elevator,
mlmnl-090,node-mlmnl-commstair-lobby,node-944-lobby,,1,0,6.4948037,6.4948037,,,,,Top of stairs from Commercial Street to Bottom of Commuter Rail platform elevator,,Commuter Rail - Elevator,
mlmnl-091,node-mlmnl-fareunpaid,node-mlmnl-ramptop,,1,0,17.9461682,17.9461682,,,,,Unpaid side of fare gates to Top of ramp from Commercial Street,,Top of ramp from Commercial Street,
mlmnl-092,node-mlmnl-fareunpaid,node-mlmnl-commstair-lobby,,1,0,15.3824299,15.3824299,,,,,Unpaid side of fare gates to Top of stairs from Commercial Street,,"Commercial Street, Bus platforms 1 and 2",
mlmnl-093,node-mlmnl-ramptop,node-mlmnl-fareunpaid,,1,0,17.9461682,17.9461682,,,,,Top of ramp from Commercial Street to Unpaid side of fare gates,,Orange Line - All trains,
mlmnl-094,node-mlmnl-commstair-lobby,node-mlmnl-fareunpaid,,1,0,15.3824299,15.3824299,,,,,Top of stairs from Commercial Street to Unpaid side of fare gates,,Orange Line - All trains,
mlmnl-095,node-mlmnl-fareunpaid,node-mlmnl-farepaid,,6,0,,,,,,,Unpaid side of fare gates to Paid side of fare gates,,Enter - Fare gates,
mlmnl-096,node-mlmnl-farepaid,node-mlmnl-fareunpaid,,7,0,,,,,,,Paid side of fare gates to Unpaid side of fare gates,,Exit - Fare gates,
mlmnl-097,node-mlmnl-farepaid,node-mlmnl-olstairs-lobby,,1,0,4.1019813,4.1019813,,,,,Paid side of fare gates to Bottom of Orange Line platform stairs,,Stair,
mlmnl-098,node-mlmnl-farepaid,node-945-lobby,,1,0,6.4948037,6.4948037,,,,,Paid side of fare gates to Bottom of Orange Line platform elevator,,Escalator and elevator,
mlmnl-099,node-mlmnl-farepaid,node-311-lobby,,1,0,9.4003738,9.4003738,,,,,Paid side of fare gates to Bottom of Orange Line platform escalator,,Escalator and elevator,
mlmnl-100,node-mlmnl-olstairs-lobby,node-mlmnl-farepaid,,1,0,4.1019813,4.1019813,,,,,Bottom of Orange Line platform stairs to Paid side of fare gates,,Paid side of fare gates,
mlmnl-101,node-945-lobby,node-mlmnl-farepaid,,1,0,6.4948037,6.4948037,,,,,Bottom of Orange Line platform elevator to Paid side of fare gates,,Paid side of fare gates,
mlmnl-102,node-311-lobby,node-mlmnl-farepaid,,1,0,9.4003738,9.4003738,,,,,Bottom of Orange Line platform escalator to Paid side of fare gates,,Paid side of fare gates,
mlmnl-103,door-mlmnl-commercial,node-mlmnl-commstair-bus,,1,0,4.4438131,4.4438131,,,,,"Malden Center - Commercial St, Malden Government Center to Bottom of stairs from Commercial Street",,Bottom of stairs from Commercial Street,
mlmnl-104,node-mlmnl-commstair-bus,door-mlmnl-commercial,,1,0,4.4438131,4.4438131,,,,,"Bottom of stairs from Commercial Street to Malden Center - Commercial St, Malden Government Center",,"Commercial Street, Bus platforms 1 and 2",
mlmnl-105,node-mlmnl-commstair-bus,node-mlmnl-commstair-lobby,,2,0,,,,,7,,Bottom of stairs from Commercial Street to Top of stairs from Commercial Street,,Top of stairs from Commercial Street,
mlmnl-106,node-mlmnl-commstair-lobby,node-mlmnl-commstair-bus,,2,0,,,,,-7,,Top of stairs from Commercial Street to Bottom of stairs from Commercial Street,,Bottom of stairs from Commercial Street,
mvbcl-000,door-mvbcl-lewis,node-mvbcl-lewstair-entrance,,1,0,6.0960000,6.0960000,,,,,Maverick - Lewis Mall to Top of stairs between Lewis Square and lobby,,Top of stairs between Lewis Square and lobby,
mvbcl-001,door-mvbcl-lewis,node-429-entrance,,1,0,6.0960000,6.0960000,,,,,Maverick - Lewis Mall to Top of escalator from Lewis Mall to lobby,,Top of escalator from Lewis Mall to lobby,
mvbcl-002,door-mvbcl-lewis,node-428-entrance,,1,0,6.0960000,6.0960000,,,,,Maverick - Lewis Mall to Top of escalator from lobby to Lewis Mall,,Top of escalator from lobby to Lewis Mall,
mvbcl-003,door-mvbcl-lewis,node-966-entrance,,1,0,28.6512000,28.6512000,,,,,Maverick - Lewis Mall to Top of elevator between Lewis Mall and lobby,,"All trains, elevator",
mvbcl-004,node-mvbcl-lewstair-entrance,door-mvbcl-lewis,,1,0,6.0960000,6.0960000,,,,,Top of stairs between Lewis Square and lobby to Maverick - Lewis Mall,,Maverick - Lewis Mall,
mvbcl-005,node-429-entrance,door-mvbcl-lewis,,1,0,6.0960000,6.0960000,,,,,Top of escalator from Lewis Mall to lobby to Maverick - Lewis Mall,,Maverick - Lewis Mall,
mvbcl-006,node-428-entrance,door-mvbcl-lewis,,1,0,6.0960000,6.0960000,,,,,Top of escalator from lobby to Lewis Mall to Maverick - Lewis Mall,,Maverick - Lewis Mall,
mvbcl-007,node-966-entrance,door-mvbcl-lewis,,1,0,28.6512000,28.6512000,,,,,Top of elevator between Lewis Mall and lobby to Maverick - Lewis Mall,,Maverick - Lewis Mall,
mvbcl-008,node-mvbcl-lewstair-entrance,node-mvbcl-lewstair-lobby,,2,0,,,,,-49,,Top of stairs between Lewis Square and lobby to Bottom of stairs between Lewis Mall and lobby,,Bottom of stairs between Lewis Mall and lobby,
mvbcl-009,node-mvbcl-lewstair-lobby,node-mvbcl-lewstair-entrance,,2,0,,,,,49,,Bottom of stairs between Lewis Mall and lobby to Top of stairs between Lewis Square and lobby,,Top of stairs between Lewis Square and lobby,
mvbcl-010,node-429-entrance,node-429-lobby,429,4,0,,,36,,,,Top of escalator from Lewis Mall to lobby to Bottom of escalator from Lewis Mall to lobby,429,Bottom of escalator from Lewis Mall to lobby,
mvbcl-011,node-428-lobby,node-428-entrance,428,4,0,,,36,,,,Bottom of escalator from lobby to Lewis Mall to Top of escalator from lobby to Lewis Mall,428,Top of escalator from lobby to Lewis Mall,
mvbcl-012,node-966-entrance,node-966-lobby,966,5,0,,,60,60,,,Top of elevator between Lewis Mall and lobby to Bottom of elevator between Lewis Mall and lobby,966,P/Platform,
mvbcl-013,node-966-lobby,node-966-entrance,966,5,0,,,60,60,,,Bottom of elevator between Lewis Mall and lobby to Top of elevator between Lewis Mall and lobby,966,S/Street level,
mvbcl-014,node-mvbcl-lewstair-lobby,node-mvbcl-lewfareunpaid,,1,0,6.4008000,6.4008000,,,,,Bottom of stairs between Lewis Mall and lobby to Unpaid side of Lewis Mall fare gates,,All trains,
mvbcl-015,node-429-lobby,node-mvbcl-lewfareunpaid,,1,0,8.2296000,8.2296000,,,,,Bottom of escalator from Lewis Mall to lobby to Unpaid side of Lewis Mall fare gates,,All trains,
mvbcl-016,node-428-lobby,node-mvbcl-lewfareunpaid,,1,0,8.2296000,8.2296000,,,,,Bottom of escalator from lobby to Lewis Mall to Unpaid side of Lewis Mall fare gates,,All trains,
mvbcl-017,node-966-lobby,node-mvbcl-lewfareunpaid,,1,0,12.8016000,12.8016000,,,,,Bottom of elevator between Lewis Mall and lobby to Unpaid side of Lewis Mall fare gates,,All trains,
mvbcl-018,node-mvbcl-lewfareunpaid,node-mvbcl-lewstair-lobby,,1,0,6.4008000,6.4008000,,,,,Unpaid side of Lewis Mall fare gates to Bottom of stairs between Lewis Mall and lobby,,Bottom of stairs between Lewis Mall and lobby,
mvbcl-019,node-mvbcl-lewfareunpaid,node-429-lobby,,1,0,8.2296000,8.2296000,,,,,Unpaid side of Lewis Mall fare gates to Bottom of escalator from Lewis Mall to lobby,,Bottom of escalator from Lewis Mall to lobby,
mvbcl-020,node-mvbcl-lewfareunpaid,node-428-lobby,,1,0,8.2296000,8.2296000,,,,,Unpaid side of Lewis Mall fare gates to Bottom of escalator from lobby to Lewis Mall,,Bottom of escalator from lobby to Lewis Mall,
mvbcl-021,node-mvbcl-lewfareunpaid,node-966-lobby,,1,0,12.8016000,12.8016000,,,,,Unpaid side of Lewis Mall fare gates to Bottom of elevator between Lewis Mall and lobby,,Elevator to street,
mvbcl-022,node-mvbcl-lewfareunpaid,node-mvbcl-lewfarepaid,,6,0,,,,,,,Unpaid side of Lewis Mall fare gates to Paid side of Lewis Mall fare gates,,Enter - Fare gates,
mvbcl-023,node-mvbcl-lewfarepaid,node-mvbcl-lewfareunpaid,,7,0,,,,,,,Paid side of Lewis Mall fare gates to Unpaid side of Lewis Mall fare gates,,Exit - Fare gates,
mvbcl-024,node-mvbcl-lewfarepaid,70046,,1,0,12.1920000,12.1920000,,,,,Paid side of Lewis Mall fare gates to Blue Line (Wonderland),,Blue Line to Wonderland,
mvbcl-025,node-mvbcl-lewfarepaid,70045,,1,0,12.1920000,12.1920000,,,,,Paid side of Lewis Mall fare gates to Blue Line (Bowdoin),,Blue Line to Boston,
mvbcl-026,70046,node-mvbcl-lewfarepaid,,1,0,41.1480000,41.1480000,,,,,Blue Line (Wonderland) to Paid side of Lewis Mall fare gates,,Lewis Mall,
mvbcl-027,70045,node-mvbcl-lewfarepaid,,1,0,41.1480000,41.1480000,,,,,Blue Line (Bowdoin) to Paid side of Lewis Mall fare gates,,Lewis Mall,
mvbcl-028,node-mvbcl-msqfarepaid,70046,,1,0,12.1920000,12.1920000,,,,,Paid side of Maverick Square fare gates to Blue Line (Wonderland),,Blue Line to Wonderland,
mvbcl-029,node-mvbcl-msqfarepaid,70045,,1,0,12.1920000,12.1920000,,,,,Paid side of Maverick Square fare gates to Blue Line (Bowdoin),,Blue Line to Boston,
mvbcl-030,70046,node-mvbcl-msqfarepaid,,1,0,32.9184000,32.9184000,,,,,Blue Line (Wonderland) to Paid side of Maverick Square fare gates,,"Sumner Street, Maverick Square",
mvbcl-031,70045,node-mvbcl-msqfarepaid,,1,0,32.9184000,32.9184000,,,,,Blue Line (Bowdoin) to Paid side of Maverick Square fare gates,,"Sumner Street, Maverick Square",
mvbcl-032,node-mvbcl-msqfareunpaid,node-mvbcl-msqfarepaid,,6,0,,,,,,,Unpaid side of Maverick Square fare gates to Paid side of Maverick Square fare gates,,Enter - Fare gates,
mvbcl-033,node-mvbcl-msqfarepaid,node-mvbcl-msqfareunpaid,,7,0,,,,,,,Paid side of Maverick Square fare gates to Unpaid side of Maverick Square fare gates,,Exit - Fare gates,
mvbcl-034,node-mvbcl-msqstair-lobby,node-mvbcl-msqfareunpaid,,1,0,33.8328000,31.3944000,,,,,Bottom of stairs between Maverick Square and lobby to Unpaid side of Maverick Square fare gates,,All trains,
mvbcl-035,node-434-lobby,node-mvbcl-msqfareunpaid,,1,0,31.3944000,31.3944000,,,,,Bottom of escalator from Maverick Square to lobby to Unpaid side of Maverick Square fare gates,,All trains,
mvbcl-036,node-433-lobby,node-mvbcl-msqfareunpaid,,1,0,31.3944000,31.3944000,,,,,Bottom of escalator from lobby to Maverick Square to Unpaid side of Maverick Square fare gates,,All trains,
mvbcl-037,node-965-lobby,node-mvbcl-msqfareunpaid,,1,0,42.6720000,42.6720000,,,,,Bottom of elevator between Maverick Square and lobby to Unpaid side of Maverick Square fare gates,,All trains,
mvbcl-038,node-mvbcl-msqfareunpaid,node-mvbcl-msqstair-lobby,,1,0,33.8328000,31.3944000,,,,,Unpaid side of Maverick Square fare gates to Bottom of stairs between Maverick Square and lobby,,Exit to street,
